observableId	simulationConditionId	measurement	time	noiseParameters
y_obs	RL	162	2	sd_y_obs
y_obs	RL	151	2	sd_y_obs
y_obs	RL	61	2	sd_y_obs
y_obs	RL	137	2	sd_y_obs
y_obs	RL	182	2	sd_y_obs
y_obs	RL	-15	2	sd_y_obs
y_obs	RL	-7	2	sd_y_obs
y_obs	RL	-55	2	sd_y_obs
y_obs	RL	99	2	sd_y_obs
y_obs	RL	100	2	sd_y_obs
y_obs	RL	224	2	sd_y_obs
y_obs	RL	128	2	sd_y_obs
y_obs	RL	97	2	sd_y_obs
y_obs	RL	83	2	sd_y_obs
y_obs	RL	242	2	sd_y_obs
y_obs	RL	183	2	sd_y_obs
y_obs	RL	156	2	sd_y_obs
y_obs	RL	81	2	sd_y_obs
y_obs	RL	87	2	sd_y_obs
y_obs	RL	30	2	sd_y_obs
y_obs	RL	170	2	sd_y_obs
y_obs	RL	181	2	sd_y_obs
y_obs	RL	180	2	sd_y_obs
y_obs	RL	120	2	sd_y_obs
y_obs	RL	35	2	sd_y_obs
y_obs	RL	-33	2	sd_y_obs
y_obs	RL	8	2	sd_y_obs
y_obs	RL	216	2	sd_y_obs
y_obs	RL	328	2	sd_y_obs
y_obs	RL	173	2	sd_y_obs
y_obs	RL	153	2	sd_y_obs
y_obs	RL	-37	2	sd_y_obs
y_obs	RL	336	2	sd_y_obs
y_obs	RL	124	2	sd_y_obs
y_obs	RL	51	2	sd_y_obs
y_obs	RL	66	2	sd_y_obs
y_obs	RL	76	2	sd_y_obs
y_obs	RL	100	2	sd_y_obs
y_obs	RL	193	2	sd_y_obs
y_obs	RL	241	2	sd_y_obs
y_obs	RL	270	2	sd_y_obs
y_obs	RL	147	2	sd_y_obs
y_obs	RL	170	2	sd_y_obs
y_obs	RL	97	2	sd_y_obs
y_obs	RL	-27	2	sd_y_obs
y_obs	RL	163	2	sd_y_obs
y_obs	RL	-108	2	sd_y_obs
y_obs	RL	92	2	sd_y_obs
y_obs	RL	165	2	sd_y_obs
y_obs	RL	310	2	sd_y_obs
y_obs	RL	224	2	sd_y_obs
y_obs	RL	198	2	sd_y_obs
y_obs	RL	276	2	sd_y_obs
y_obs	RL	342	2	sd_y_obs
y_obs	RL	496	2	sd_y_obs
y_obs	RL	590	2	sd_y_obs
